Shift LUT?,Intercept SE, Slope SE, Ex LUT Interpolation, Em LUT Interpolation,Ex LUT Split, Em LUT Split, Constant Diode, 310 nm, 320 nm, 330 nm, 340 nm
False,plus,plus,cubic,quadratic,odd,even,True,360,0.610623623965,0.551348033001,0.63759401085,0.590665550265
False,plus,plus,cubic,quadratic,odd,even,True,370,0.610623623965,0.570693474272,0.640719427886,0.599254451333
False,plus,plus,cubic,quadratic,odd,even,True,380,0.610623623965,0.567416425561,0.655601579774,0.615676614057
False,plus,plus,cubic,quadratic,odd,even,True,390,0.610623623965,0.518353779436,0.644777326889,0.606102401639
False,plus,plus,cubic,quadratic,odd,even,True,400,0.610623623965,0.484370742519,0.58237219479,0.565070743842
False,plus,plus,cubic,quadratic,odd,even,True,410,0.610623623965,0.329326397418,0.481319385141,0.518601377079
False,plus,plus,cubic,quadratic,odd,even,True,420,0.610623623965,0.198515600359,0.36392647892,0.442904240319
False,plus,plus,cubic,quadratic,odd,odd,False,350,0.609269587376,0.545607358536,0.622845358019,0.584741691447
False,plus,plus,cubic,quadratic,odd,odd,False,360,0.609269587376,0.545249290781,0.628847042365,0.586014148285
False,plus,plus,cubic,quadratic,odd,odd,False,370,0.609269587376,0.56363133373,0.632259996114,0.595191319221
False,plus,plus,cubic,quadratic,odd,odd,False,380,0.609269587376,0.560202707827,0.647393895021,0.612336564118
False,plus,plus,cubic,quadratic,odd,odd,False,390,0.609269587376,0.515205582085,0.63771742878,0.604236605599
False,plus,plus,cubic,quadratic,odd,odd,False,400,0.609269587376,0.485618421377,0.577482550924,0.563864598603
False,plus,plus,cubic,quadratic,odd,odd,False,410,0.609269587376,0.332374443832,0.478975821561,0.517029471691
False,plus,plus,cubic,quadratic,odd,odd,False,420,0.609269587376,0.201472213576,0.363212332962,0.443430512082
False,plus,plus,cubic,quadratic,odd,odd,True,350,0.595365477404,0.551725972886,0.631711898607,0.582301944408
False,plus,plus,cubic,quadratic,odd,odd,True,360,0.595365477404,0.551532345518,0.637534542778,0.583079869736
False,plus,plus,cubic,quadratic,odd,odd,True,370,0.595365477404,0.570871759505,0.640641971401,0.591607375912
False,plus,plus,cubic,quadratic,odd,odd,True,380,0.595365477404,0.567523935764,0.655775636191,0.608075788934
False,plus,plus,cubic,quadratic,odd,odd,True,390,0.595365477404,0.518461687601,0.64528636651,0.599002074517
False,plus,plus,cubic,quadratic,odd,odd,True,400,0.595365477404,0.484381556148,0.583174246445,0.558813110844
False,plus,plus,cubic,quadratic,odd,odd,True,410,0.595365477404,0.32901690608,0.482710967572,0.513657894338
False,plus,plus,cubic,quadratic,odd,odd,True,420,0.595365477404,0.197054499149,0.365192484515,0.439290021015
False,plus,plus,cubic,cubic,none,none,False,350,0.615495824032,0.545740176948,0.623755748885,0.589074816004
False,plus,plus,cubic,cubic,none,none,False,360,0.615495824032,0.545214921144,0.629498027377,0.590103907693
False,plus,plus,cubic,cubic,none,none,False,370,0.615495824032,0.563629939296,0.632979611037,0.599327380071
False,plus,plus,cubic,cubic,none,none,False,380,0.615495824032,0.560224376765,0.647994154354,0.616434517562
False,plus,plus,cubic,cubic,none,none,False,390,0.615495824032,0.515212833819,0.638101576619,0.608040507989
False,plus,plus,cubic,cubic,none,none,False,400,0.615495824032,0.485601514792,0.577584213116,0.567191630059
False,plus,plus,cubic,cubic,none,none,False,410,0.615495824032,0.332588441878,0.478679413465,0.519617604102
False,plus,plus,cubic,cubic,none,none,False,420,0.615495824032,0.202357541529,0.362924454133,0.445290704098
False,plus,plus,cubic,cubic,none,none,True,350,0.601454979184,0.551859790954,0.632638183978,0.58662299908
False,plus,plus,cubic,cubic,none,none,True,360,0.601454979184,0.551494527249,0.638198586995,0.587156191704
False,plus,plus,cubic,cubic,none,none,True,370,0.601454979184,0.570867166439,0.641374603551,0.595723432569
False,plus,plus,cubic,cubic,none,none,True,380,0.601454979184,0.567541961328,0.656387640691,0.612149322527
False,plus,plus,cubic,cubic,none,none,True,390,0.601454979184,0.518464640902,0.645679761714,0.602777008476
False,plus,plus,cubic,cubic,none,none,True,400,0.601454979184,0.484366191705,0.583284916967,0.562115475624
False,plus,plus,cubic,cubic,none,none,True,410,0.601454979184,0.329234106602,0.482423287421,0.516236722144
False,plus,plus,cubic,cubic,none,none,True,420,0.601454979184,0.197940039684,0.364919904869,0.441143789832
False,plus,plus,cubic,cubic,none,even,False,350,0.624910006,0.545523240552,0.623285873498,0.592649195875
False,plus,plus,cubic,cubic,none,even,False,360,0.624910006,0.545095376038,0.629051789045,0.593726081213
False,plus,plus,cubic,cubic,none,even,False,370,0.624910006,0.563485399869,0.632480435401,0.602976255973
False,plus,plus,cubic,cubic,none,even,False,380,0.624910006,0.56015471178,0.647386638487,0.620104048137
False,plus,plus,cubic,cubic,none,even,False,390,0.624910006,0.515176393552,0.637378730683,0.611516937765
False,plus,plus,cubic,cubic,none,even,False,400,0.624910006,0.48570135864,0.576838248921,0.570296557621
False,plus,plus,cubic,cubic,none,even,False,410,0.624910006,0.332797026145,0.477715166459,0.522115669008
False,plus,plus,cubic,cubic,none,even,False,420,0.624910006,0.203094837353,0.362034609695,0.447179313909
False,plus,plus,cubic,cubic,none,even,True,350,0.610672813254,0.55164099345,0.632165566786,0.590184802538
False,plus,plus,cubic,cubic,none,even,True,360,0.610672813254,0.551372385752,0.637751424869,0.59076434716
False,plus,plus,cubic,cubic,none,even,True,370,0.610672813254,0.570719846734,0.640873906027,0.5993533026
False,plus,plus,cubic,cubic,none,even,True,380,0.610672813254,0.567470641166,0.65577707315,0.615794758508
False,plus,plus,cubic,cubic,none,even,True,390,0.610672813254,0.518423793495,0.644952766623,0.606223500242
False,plus,plus,cubic,cubic,none,even,True,400,0.610672813254,0.484467120496,0.582538037859,0.565192180791
False,plus,plus,cubic,cubic,none,even,True,410,0.610672813254,0.329441369448,0.481457352725,0.51871725596
False,plus,plus,cubic,cubic,none,even,True,420,0.610672813254,0.198673708037,0.364033347187,0.443016043166
False,plus,plus,cubic,cubic,none,odd,False,350,0.609232959044,0.545899514156,0.622841483313,0.584939343852
False,plus,plus,cubic,cubic,none,odd,False,360,0.609232959044,0.545542944725,0.62884363894,0.586214085509
False,plus,plus,cubic,cubic,none,odd,False,370,0.609232959044,0.563938927228,0.632261642625,0.595399042866
False,plus,plus,cubic,cubic,none,odd,False,380,0.609232959044,0.560510875682,0.647399355668,0.612551354694
False,plus,plus,cubic,cubic,none,odd,False,390,0.609232959044,0.515503046512,0.637743200762,0.604463269293
False,plus,plus,cubic,cubic,none,odd,False,400,0.609232959044,0.485933155085,0.577529156655,0.564084333599
False,plus,plus,cubic,cubic,none,odd,False,410,0.609232959044,0.332619242511,0.479043377062,0.517250747511
False,plus,plus,cubic,cubic,none,odd,False,420,0.609232959044,0.201657564553,0.363298728138,0.443641604536
False,plus,plus,cubic,cubic,none,odd,True,350,0.595330848079,0.552021544337,0.631708302432,0.582498668819
False,plus,plus,cubic,cubic,none,odd,True,360,0.595330848079,0.551829502742,0.637531423323,0.583278721462
False,plus,plus,cubic,cubic,none,odd,True,370,0.595330848079,0.571183395191,0.64064394292,0.591813733841
False,plus,plus,cubic,cubic,none,odd,True,380,0.595330848079,0.567836332517,0.655781450418,0.608288925737
False,plus,plus,cubic,cubic,none,odd,True,390,0.595330848079,0.518760766019,0.645312627193,0.599226518055
False,plus,plus,cubic,cubic,none,odd,True,400,0.595330848079,0.484695470802,0.583221450109,0.559030607498
False,plus,plus,cubic,cubic,none,odd,True,410,0.595330848079,0.329259172697,0.482778915104,0.513877277784
False,plus,plus,cubic,cubic,none,odd,True,420,0.595330848079,0.197236012397,0.36527886321,0.439498332959
False,plus,plus,cubic,cubic,even,none,False,350,0.615495824032,0.545740176948,0.623755748885,0.589074816004
False,plus,plus,cubic,cubic,even,none,False,360,0.615495824032,0.545214921144,0.629498027377,0.590103907693
False,plus,plus,cubic,cubic,even,none,False,370,0.615495824032,0.563629939296,0.632979611037,0.599327380071
False,plus,plus,cubic,cubic,even,none,False,380,0.615495824032,0.560224376765,0.647994154354,0.616434517562
False,plus,plus,cubic,cubic,even,none,False,390,0.615495824032,0.515212833819,0.638101576619,0.608040507989
False,plus,plus,cubic,cubic,even,none,False,400,0.615495824032,0.485601514792,0.577584213116,0.567191630059
False,plus,plus,cubic,cubic,even,none,False,410,0.615495824032,0.332588441878,0.478679413465,0.519617604102
False,plus,plus,cubic,cubic,even,none,False,420,0.615495824032,0.202357541529,0.362924454133,0.445290704098
False,plus,plus,cubic,cubic,even,none,True,350,0.601454979184,0.551859790954,0.632638183978,0.58662299908
False,plus,plus,cubic,cubic,even,none,True,360,0.601454979184,0.551494527249,0.638198586995,0.587156191704
False,plus,plus,cubic,cubic,even,none,True,370,0.601454979184,0.570867166439,0.641374603551,0.595723432569
False,plus,plus,cubic,cubic,even,none,True,380,0.601454979184,0.567541961328,0.656387640691,0.612149322527
False,plus,plus,cubic,cubic,even,none,True,390,0.601454979184,0.518464640902,0.645679761714,0.602777008476
False,plus,plus,cubic,cubic,even,none,True,400,0.601454979184,0.484366191705,0.583284916967,0.562115475624
False,plus,plus,cubic,cubic,even,none,True,410,0.601454979184,0.329234106602,0.482423287421,0.516236722144
False,plus,plus,cubic,cubic,even,none,True,420,0.601454979184,0.197940039684,0.364919904869,0.441143789832
False,plus,plus,cubic,cubic,even,even,False,350,0.624910006,0.545523240552,0.623285873498,0.592649195875
False,plus,plus,cubic,cubic,even,even,False,360,0.624910006,0.545095376038,0.629051789045,0.593726081213
False,plus,plus,cubic,cubic,even,even,False,370,0.624910006,0.563485399869,0.632480435401,0.602976255973
False,plus,plus,cubic,cubic,even,even,False,380,0.624910006,0.56015471178,0.647386638487,0.620104048137
False,plus,plus,cubic,cubic,even,even,False,390,0.624910006,0.515176393552,0.637378730683,0.611516937765
False,plus,plus,cubic,cubic,even,even,False,400,0.624910006,0.48570135864,0.576838248921,0.570296557621
False,plus,plus,cubic,cubic,even,even,False,410,0.624910006,0.332797026145,0.477715166459,0.522115669008
False,plus,plus,cubic,cubic,even,even,False,420,0.624910006,0.203094837353,0.362034609695,0.447179313909
False,plus,plus,cubic,cubic,even,even,True,350,0.610672813254,0.55164099345,0.632165566786,0.590184802538
False,plus,plus,cubic,cubic,even,even,True,360,0.610672813254,0.551372385752,0.637751424869,0.59076434716
False,plus,plus,cubic,cubic,even,even,True,370,0.610672813254,0.570719846734,0.640873906027,0.5993533026
False,plus,plus,cubic,cubic,even,even,True,380,0.610672813254,0.567470641166,0.65577707315,0.615794758508
False,plus,plus,cubic,cubic,even,even,True,390,0.610672813254,0.518423793495,0.644952766623,0.606223500242
False,plus,plus,cubic,cubic,even,even,True,400,0.610672813254,0.484467120496,0.582538037859,0.565192180791
False,plus,plus,cubic,cubic,even,even,True,410,0.610672813254,0.329441369448,0.481457352725,0.51871725596
False,plus,plus,cubic,cubic,even,even,True,420,0.610672813254,0.198673708037,0.364033347187,0.443016043166
False,plus,plus,cubic,cubic,even,odd,False,350,0.609232959044,0.545899514156,0.622841483313,0.584939343852
False,plus,plus,cubic,cubic,even,odd,False,360,0.609232959044,0.545542944725,0.62884363894,0.586214085509
False,plus,plus,cubic,cubic,even,odd,False,370,0.609232959044,0.563938927228,0.632261642625,0.595399042866
False,plus,plus,cubic,cubic,even,odd,False,380,0.609232959044,0.560510875682,0.647399355668,0.612551354694
False,plus,plus,cubic,cubic,even,odd,False,390,0.609232959044,0.515503046512,0.637743200762,0.604463269293
False,plus,plus,cubic,cubic,even,odd,False,400,0.609232959044,0.485933155085,0.577529156655,0.564084333599
False,plus,plus,cubic,cubic,even,odd,False,410,0.609232959044,0.332619242511,0.479043377062,0.517250747511
False,plus,plus,cubic,cubic,even,odd,False,420,0.609232959044,0.201657564553,0.363298728138,0.443641604536
False,plus,plus,cubic,cubic,even,odd,True,350,0.595330848079,0.552021544337,0.631708302432,0.582498668819
False,plus,plus,cubic,cubic,even,odd,True,360,0.595330848079,0.551829502742,0.637531423323,0.583278721462
False,plus,plus,cubic,cubic,even,odd,True,370,0.595330848079,0.571183395191,0.64064394292,0.591813733841
False,plus,plus,cubic,cubic,even,odd,True,380,0.595330848079,0.567836332517,0.655781450418,0.608288925737
False,plus,plus,cubic,cubic,even,odd,True,390,0.595330848079,0.518760766019,0.645312627193,0.599226518055
False,plus,plus,cubic,cubic,even,odd,True,400,0.595330848079,0.484695470802,0.583221450109,0.559030607498
False,plus,plus,cubic,cubic,even,odd,True,410,0.595330848079,0.329259172697,0.482778915104,0.513877277784
False,plus,plus,cubic,cubic,even,odd,True,420,0.595330848079,0.197236012397,0.36527886321,0.439498332959
False,plus,plus,cubic,cubic,odd,none,False,350,0.615495824032,0.545740176948,0.623755748885,0.589074816004
False,plus,plus,cubic,cubic,odd,none,False,360,0.615495824032,0.545214921144,0.629498027377,0.590103907693
False,plus,plus,cubic,cubic,odd,none,False,370,0.615495824032,0.563629939296,0.632979611037,0.599327380071
False,plus,plus,cubic,cubic,odd,none,False,380,0.615495824032,0.560224376765,0.647994154354,0.616434517562
False,plus,plus,cubic,cubic,odd,none,False,390,0.615495824032,0.515212833819,0.638101576619,0.608040507989
False,plus,plus,cubic,cubic,odd,none,False,400,0.615495824032,0.485601514792,0.577584213116,0.567191630059
False,plus,plus,cubic,cubic,odd,none,False,410,0.615495824032,0.332588441878,0.478679413465,0.519617604102
False,plus,plus,cubic,cubic,odd,none,False,420,0.615495824032,0.202357541529,0.362924454133,0.445290704098
False,plus,plus,cubic,cubic,odd,none,True,350,0.601454979184,0.551859790954,0.632638183978,0.58662299908
False,plus,plus,cubic,cubic,odd,none,True,360,0.601454979184,0.551494527249,0.638198586995,0.587156191704
False,plus,plus,cubic,cubic,odd,none,True,370,0.601454979184,0.570867166439,0.641374603551,0.595723432569
False,plus,plus,cubic,cubic,odd,none,True,380,0.601454979184,0.567541961328,0.656387640691,0.612149322527
False,plus,plus,cubic,cubic,odd,none,True,390,0.601454979184,0.518464640902,0.645679761714,0.602777008476
False,plus,plus,cubic,cubic,odd,none,True,400,0.601454979184,0.484366191705,0.583284916967,0.562115475624
False,plus,plus,cubic,cubic,odd,none,True,410,0.601454979184,0.329234106602,0.482423287421,0.516236722144
False,plus,plus,cubic,cubic,odd,none,True,420,0.601454979184,0.197940039684,0.364919904869,0.441143789832
False,plus,plus,cubic,cubic,odd,even,False,350,0.624910006,0.545523240552,0.623285873498,0.592649195875
False,plus,plus,cubic,cubic,odd,even,False,360,0.624910006,0.545095376038,0.629051789045,0.593726081213
False,plus,plus,cubic,cubic,odd,even,False,370,0.624910006,0.563485399869,0.632480435401,0.602976255973
False,plus,plus,cubic,cubic,odd,even,False,380,0.624910006,0.56015471178,0.647386638487,0.620104048137
False,plus,plus,cubic,cubic,odd,even,False,390,0.624910006,0.515176393552,0.637378730683,0.611516937765
False,plus,plus,cubic,cubic,odd,even,False,400,0.624910006,0.48570135864,0.576838248921,0.570296557621
False,plus,plus,cubic,cubic,odd,even,False,410,0.624910006,0.332797026145,0.477715166459,0.522115669008
False,plus,plus,cubic,cubic,odd,even,False,420,0.624910006,0.203094837353,0.362034609695,0.447179313909
False,plus,plus,cubic,cubic,odd,even,True,350,0.610672813254,0.55164099345,0.632165566786,0.590184802538
False,plus,plus,cubic,cubic,odd,even,True,360,0.610672813254,0.551372385752,0.637751424869,0.59076434716
False,plus,plus,cubic,cubic,odd,even,True,370,0.610672813254,0.570719846734,0.640873906027,0.5993533026
False,plus,plus,cubic,cubic,odd,even,True,380,0.610672813254,0.567470641166,0.65577707315,0.615794758508
False,plus,plus,cubic,cubic,odd,even,True,390,0.610672813254,0.518423793495,0.644952766623,0.606223500242
False,plus,plus,cubic,cubic,odd,even,True,400,0.610672813254,0.484467120496,0.582538037859,0.565192180791
False,plus,plus,cubic,cubic,odd,even,True,410,0.610672813254,0.329441369448,0.481457352725,0.51871725596
False,plus,plus,cubic,cubic,odd,even,True,420,0.610672813254,0.198673708037,0.364033347187,0.443016043166
False,plus,plus,cubic,cubic,odd,odd,False,350,0.609232959044,0.545899514156,0.622841483313,0.584939343852
False,plus,plus,cubic,cubic,odd,odd,False,360,0.609232959044,0.545542944725,0.62884363894,0.586214085509
False,plus,plus,cubic,cubic,odd,odd,False,370,0.609232959044,0.563938927228,0.632261642625,0.595399042866
