Shift LUT?,Intercept SE, Slope SE, Ex LUT Interpolation, Em LUT Interpolation,Ex LUT Split, Em LUT Split, Constant Diode, Start of Correction Region, 310 nm, 320 nm, 330 nm, 340 nm
False,none,none,cubic,quadratic,none,even,False,390,0.441714129122,0.407528845985,0.588453106723,0.473498769158
False,none,none,cubic,quadratic,none,even,True,390,0.425387853668,0.403717784364,0.588771239233,0.463985278171
False,none,none,cubic,quadratic,none,odd,False,390,0.430374798231,0.408229266462,0.589900265932,0.468576166368
False,none,none,cubic,quadratic,none,odd,True,390,0.414410093421,0.404376467694,0.590165198034,0.459117528643
False,none,none,cubic,quadratic,even,none,False,390,0.435388668048,0.407837818523,0.589661426105,0.471230731133
False,none,none,cubic,quadratic,even,none,True,390,0.419253610884,0.404004036379,0.589949383008,0.461738961297
False,none,none,cubic,quadratic,even,even,False,390,0.441714129122,0.407528845985,0.588453106723,0.473498769158
False,none,none,cubic,quadratic,even,even,True,390,0.425387853668,0.403717784364,0.588771239233,0.463985278171
False,none,none,cubic,quadratic,even,odd,False,390,0.430374798231,0.408229266462,0.589900265932,0.468576166368
False,none,none,cubic,quadratic,even,odd,True,390,0.414410093421,0.404376467694,0.590165198034,0.459117528643
False,none,none,cubic,quadratic,odd,none,False,390,0.435388668048,0.407837818523,0.589661426105,0.471230731133
False,none,none,cubic,quadratic,odd,none,True,390,0.419253610884,0.404004036379,0.589949383008,0.461738961297
False,none,none,cubic,quadratic,odd,even,False,390,0.441714129122,0.407528845985,0.588453106723,0.473498769158
False,none,none,cubic,quadratic,odd,even,True,390,0.425387853668,0.403717784364,0.588771239233,0.463985278171
False,none,none,cubic,quadratic,odd,odd,False,390,0.430374798231,0.408229266462,0.589900265932,0.468576166368
False,none,none,cubic,quadratic,odd,odd,True,390,0.414410093421,0.404376467694,0.590165198034,0.459117528643
False,none,none,cubic,cubic,none,none,False,390,0.435309074754,0.407782003104,0.589671040363,0.471191753284
False,none,none,cubic,cubic,none,none,True,390,0.419178230912,0.403949231796,0.589959148927,0.461701247796
False,none,none,cubic,cubic,none,even,False,390,0.441755472513,0.407544281921,0.588575972641,0.473554877004
False,none,none,cubic,cubic,none,even,True,390,0.425427026761,0.40373299147,0.588894686802,0.464040369792
False,none,none,cubic,cubic,none,odd,False,390,0.430343830145,0.40849874831,0.589979899426,0.468770175271
False,none,none,cubic,cubic,none,odd,True,390,0.414380038408,0.404643296596,0.590244783081,0.459307162609
False,none,none,cubic,cubic,even,none,False,390,0.435309074754,0.407782003104,0.589671040363,0.471191753284
False,none,none,cubic,cubic,even,none,True,390,0.419178230912,0.403949231796,0.589959148927,0.461701247796
False,none,none,cubic,cubic,even,even,False,390,0.441755472513,0.407544281921,0.588575972641,0.473554877004
False,none,none,cubic,cubic,even,even,True,390,0.425427026761,0.40373299147,0.588894686802,0.464040369792
False,none,none,cubic,cubic,even,odd,False,390,0.430343830145,0.40849874831,0.589979899426,0.468770175271
False,none,none,cubic,cubic,even,odd,True,390,0.414380038408,0.404643296596,0.590244783081,0.459307162609
False,none,none,cubic,cubic,odd,none,False,390,0.435309074754,0.407782003104,0.589671040363,0.471191753284
False,none,none,cubic,cubic,odd,none,True,390,0.419178230912,0.403949231796,0.589959148927,0.461701247796
False,none,none,cubic,cubic,odd,even,False,390,0.441755472513,0.407544281921,0.588575972641,0.473554877004
False,none,none,cubic,cubic,odd,even,True,390,0.425427026761,0.40373299147,0.588894686802,0.464040369792
False,none,none,cubic,cubic,odd,odd,False,390,0.430343830145,0.40849874831,0.589979899426,0.468770175271
False,none,none,cubic,cubic,odd,odd,True,390,0.414380038408,0.404643296596,0.590244783081,0.459307162609
False,none,none,linear,linear,none,none,False,390,0.43590268999,0.407271494554,0.588774030986,0.470915304869
False,none,none,linear,linear,none,none,True,390,0.41975062028,0.403440982758,0.589058721377,0.461427208199
False,none,none,linear,linear,none,even,False,390,0.442331408805,0.405854060972,0.586531426999,0.472820314571
False,none,none,linear,linear,none,even,True,390,0.425973744326,0.402047367105,0.586830803455,0.463306202585
False,none,none,linear,linear,none,odd,False,390,0.431768328188,0.405464988079,0.586636424741,0.467413935469
False,none,none,linear,linear,none,odd,True,390,0.415743247096,0.401624190947,0.586879756723,0.457965001094
False,none,none,linear,linear,even,none,False,390,0.43590268999,0.407271494554,0.588774030986,0.470915304869
False,none,none,linear,linear,even,none,True,390,0.41975062028,0.403440982758,0.589058721377,0.461427208199
False,none,none,linear,linear,even,even,False,390,0.442331408805,0.405854060972,0.586531426999,0.472820314571
False,none,none,linear,linear,even,even,True,390,0.425973744326,0.402047367105,0.586830803455,0.463306202585
False,none,none,linear,linear,even,odd,False,390,0.431768328188,0.405464988079,0.586636424741,0.467413935469
False,none,none,linear,linear,even,odd,True,390,0.415743247096,0.401624190947,0.586879756723,0.457965001094
False,none,none,linear,linear,odd,none,False,390,0.43590268999,0.407271494554,0.588774030986,0.470915304869
False,none,none,linear,linear,odd,none,True,390,0.41975062028,0.403440982758,0.589058721377,0.461427208199
False,none,none,linear,linear,odd,even,False,390,0.442331408805,0.405854060972,0.586531426999,0.472820314571
False,none,none,linear,linear,odd,even,True,390,0.425973744326,0.402047367105,0.586830803455,0.463306202585
False,none,none,linear,linear,odd,odd,False,390,0.431768328188,0.405464988079,0.586636424741,0.467413935469
False,none,none,linear,linear,odd,odd,True,390,0.415743247096,0.401624190947,0.586879756723,0.457965001094
False,none,none,linear,slinear,none,none,False,390,0.43590268999,0.407271494554,0.588774030986,0.470915304869
False,none,none,linear,slinear,none,none,True,390,0.41975062028,0.403440982758,0.589058721377,0.461427208199
False,none,none,linear,slinear,none,even,False,390,0.442331408805,0.405854060972,0.586531426999,0.472820314571
False,none,none,linear,slinear,none,even,True,390,0.425973744326,0.402047367105,0.586830803455,0.463306202585
False,none,none,linear,slinear,none,odd,False,390,0.431768328188,0.405464988079,0.586636424741,0.467413935469
False,none,none,linear,slinear,none,odd,True,390,0.415743247096,0.401624190947,0.586879756723,0.457965001094
False,none,none,linear,slinear,even,none,False,390,0.43590268999,0.407271494554,0.588774030986,0.470915304869
False,none,none,linear,slinear,even,none,True,390,0.41975062028,0.403440982758,0.589058721377,0.461427208199
False,none,none,linear,slinear,even,even,False,390,0.442331408805,0.405854060972,0.586531426999,0.472820314571
False,none,none,linear,slinear,even,even,True,390,0.425973744326,0.402047367105,0.586830803455,0.463306202585
False,none,none,linear,slinear,even,odd,False,390,0.431768328188,0.405464988079,0.586636424741,0.467413935469
False,none,none,linear,slinear,even,odd,True,390,0.415743247096,0.401624190947,0.586879756723,0.457965001094
False,none,none,linear,slinear,odd,none,False,390,0.43590268999,0.407271494554,0.588774030986,0.470915304869
False,none,none,linear,slinear,odd,none,True,390,0.41975062028,0.403440982758,0.589058721377,0.461427208199
False,none,none,linear,slinear,odd,even,False,390,0.442331408805,0.405854060972,0.586531426999,0.472820314571
False,none,none,linear,slinear,odd,even,True,390,0.425973744326,0.402047367105,0.586830803455,0.463306202585
False,none,none,linear,slinear,odd,odd,False,390,0.431768328188,0.405464988079,0.586636424741,0.467413935469
False,none,none,linear,slinear,odd,odd,True,390,0.415743247096,0.401624190947,0.586879756723,0.457965001094
False,none,none,linear,quadratic,none,none,False,390,0.435388668048,0.407837818523,0.589661426105,0.471230731133
False,none,none,linear,quadratic,none,none,True,390,0.419253610884,0.404004036379,0.589949383008,0.461738961297
False,none,none,linear,quadratic,none,even,False,390,0.441714129122,0.407528845985,0.588453106723,0.473498769158
False,none,none,linear,quadratic,none,even,True,390,0.425387853668,0.403717784364,0.588771239233,0.463985278171
False,none,none,linear,quadratic,none,odd,False,390,0.430374798231,0.408229266462,0.589900265932,0.468576166368
False,none,none,linear,quadratic,none,odd,True,390,0.414410093421,0.404376467694,0.590165198034,0.459117528643
False,none,none,linear,quadratic,even,none,False,390,0.435388668048,0.407837818523,0.589661426105,0.471230731133
False,none,none,linear,quadratic,even,none,True,390,0.419253610884,0.404004036379,0.589949383008,0.461738961297
False,none,none,linear,quadratic,even,even,False,390,0.441714129122,0.407528845985,0.588453106723,0.473498769158
False,none,none,linear,quadratic,even,even,True,390,0.425387853668,0.403717784364,0.588771239233,0.463985278171
False,none,none,linear,quadratic,even,odd,False,390,0.430374798231,0.408229266462,0.589900265932,0.468576166368
False,none,none,linear,quadratic,even,odd,True,390,0.414410093421,0.404376467694,0.590165198034,0.459117528643
False,none,none,linear,quadratic,odd,none,False,390,0.435388668048,0.407837818523,0.589661426105,0.471230731133
False,none,none,linear,quadratic,odd,none,True,390,0.419253610884,0.404004036379,0.589949383008,0.461738961297
False,none,none,linear,quadratic,odd,even,False,390,0.441714129122,0.407528845985,0.588453106723,0.473498769158
False,none,none,linear,quadratic,odd,even,True,390,0.425387853668,0.403717784364,0.588771239233,0.463985278171
False,none,none,linear,quadratic,odd,odd,False,390,0.430374798231,0.408229266462,0.589900265932,0.468576166368
False,none,none,linear,quadratic,odd,odd,True,390,0.414410093421,0.404376467694,0.590165198034,0.459117528643
False,none,none,linear,cubic,none,none,False,390,0.435309074754,0.407782003104,0.589671040363,0.471191753284
False,none,none,linear,cubic,none,none,True,390,0.419178230912,0.403949231796,0.589959148927,0.461701247796
False,none,none,linear,cubic,none,even,False,390,0.441755472513,0.407544281921,0.588575972641,0.473554877004
False,none,none,linear,cubic,none,even,True,390,0.425427026761,0.40373299147,0.588894686802,0.464040369792
False,none,none,linear,cubic,none,odd,False,390,0.430343830145,0.40849874831,0.589979899426,0.468770175271
False,none,none,linear,cubic,none,odd,True,390,0.414380038408,0.404643296596,0.590244783081,0.459307162609
False,none,none,linear,cubic,even,none,False,390,0.435309074754,0.407782003104,0.589671040363,0.471191753284
False,none,none,linear,cubic,even,none,True,390,0.419178230912,0.403949231796,0.589959148927,0.461701247796
False,none,none,linear,cubic,even,even,False,390,0.441755472513,0.407544281921,0.588575972641,0.473554877004
False,none,none,linear,cubic,even,even,True,390,0.425427026761,0.40373299147,0.588894686802,0.464040369792
False,none,none,linear,cubic,even,odd,False,390,0.430343830145,0.40849874831,0.589979899426,0.468770175271
False,none,none,linear,cubic,even,odd,True,390,0.414380038408,0.404643296596,0.590244783081,0.459307162609
False,none,none,linear,cubic,odd,none,False,390,0.435309074754,0.407782003104,0.589671040363,0.471191753284
False,none,none,linear,cubic,odd,none,True,390,0.419178230912,0.403949231796,0.589959148927,0.461701247796
False,none,none,linear,cubic,odd,even,False,390,0.441755472513,0.407544281921,0.588575972641,0.473554877004
False,none,none,linear,cubic,odd,even,True,390,0.425427026761,0.40373299147,0.588894686802,0.464040369792
False,none,none,linear,cubic,odd,odd,False,390,0.430343830145,0.40849874831,0.589979899426,0.468770175271
False,none,none,linear,cubic,odd,odd,True,390,0.414380038408,0.404643296596,0.590244783081,0.459307162609
False,none,none,slinear,linear,none,none,False,390,0.43590268999,0.407271494554,0.588774030986,0.470915304869
False,none,none,slinear,linear,none,none,True,390,0.41975062028,0.403440982758,0.589058721377,0.461427208199
False,none,none,slinear,linear,none,even,False,390,0.442331408805,0.405854060972,0.586531426999,0.472820314571
False,none,none,slinear,linear,none,even,True,390,0.425973744326,0.402047367105,0.586830803455,0.463306202585
False,none,none,slinear,linear,none,odd,False,390,0.431768328188,0.405464988079,0.586636424741,0.467413935469
False,none,none,slinear,linear,none,odd,True,390,0.415743247096,0.401624190947,0.586879756723,0.457965001094
False,none,none,slinear,linear,even,none,False,390,0.43590268999,0.407271494554,0.588774030986,0.470915304869
False,none,none,slinear,linear,even,none,True,390,0.41975062028,0.403440982758,0.589058721377,0.461427208199
False,none,none,slinear,linear,even,even,False,390,0.442331408805,0.405854060972,0.586531426999,0.472820314571
False,none,none,slinear,linear,even,even,True,390,0.425973744326,0.402047367105,0.586830803455,0.463306202585
False,none,none,slinear,linear,even,odd,False,390,0.431768328188,0.405464988079,0.586636424741,0.467413935469
False,none,none,slinear,linear,even,odd,True,390,0.415743247096,0.401624190947,0.586879756723,0.457965001094
False,none,none,slinear,linear,odd,none,False,390,0.43590268999,0.407271494554,0.588774030986,0.470915304869
False,none,none,slinear,linear,odd,none,True,390,0.41975062028,0.403440982758,0.589058721377,0.461427208199
False,none,none,slinear,linear,odd,even,False,390,0.442331408805,0.405854060972,0.586531426999,0.472820314571
False,none,none,slinear,linear,odd,even,True,390,0.425973744326,0.402047367105,0.586830803455,0.463306202585
False,none,none,slinear,linear,odd,odd,False,390,0.431768328188,0.405464988079,0.586636424741,0.467413935469
False,none,none,slinear,linear,odd,odd,True,390,0.415743247096,0.401624190947,0.586879756723,0.457965001094
False,none,none,slinear,slinear,none,none,False,390,0.43590268999,0.407271494554,0.588774030986,0.470915304869
False,none,none,slinear,slinear,none,none,True,390,0.41975062028,0.403440982758,0.589058721377,0.461427208199
False,none,none,slinear,slinear,none,even,False,390,0.442331408805,0.405854060972,0.586531426999,0.472820314571
False,none,none,slinear,slinear,none,even,True,390,0.425973744326,0.402047367105,0.586830803455,0.463306202585
False,none,none,slinear,slinear,none,odd,False,390,0.431768328188,0.405464988079,0.586636424741,0.467413935469
False,none,none,slinear,slinear,none,odd,True,390,0.415743247096,0.401624190947,0.586879756723,0.457965001094
False,none,none,slinear,slinear,even,none,False,390,0.43590268999,0.407271494554,0.588774030986,0.470915304869
False,none,none,slinear,slinear,even,none,True,390,0.41975062028,0.403440982758,0.589058721377,0.461427208199
False,none,none,slinear,slinear,even,even,False,390,0.442331408805,0.405854060972,0.586531426999,0.472820314571
False,none,none,slinear,slinear,even,even,True,390,0.425973744326,0.402047367105,0.586830803455,0.463306202585
False,none,none,slinear,slinear,even,odd,False,390,0.431768328188,0.405464988079,0.586636424741,0.467413935469
False,none,none,slinear,slinear,even,odd,True,390,0.415743247096,0.401624190947,0.586879756723,0.457965001094
False,none,none,slinear,slinear,odd,none,False,390,0.43590268999,0.407271494554,0.588774030986,0.470915304869
False,none,none,slinear,slinear,odd,none,True,390,0.41975062028,0.403440982758,0.589058721377,0.461427208199
False,none,none,slinear,slinear,odd,even,False,390,0.442331408805,0.405854060972,0.586531426999,0.472820314571
False,none,none,slinear,slinear,odd,even,True,390,0.425973744326,0.402047367105,0.586830803455,0.463306202585
False,none,none,slinear,slinear,odd,odd,False,390,0.431768328188,0.405464988079,0.586636424741,0.467413935469
False,none,none,slinear,slinear,odd,odd,True,390,0.415743247096,0.401624190947,0.586879756723,0.457965001094
False,none,none,slinear,quadratic,none,none,False,390,0.435388668048,0.407837818523,0.589661426105,0.471230731133
False,none,none,slinear,quadratic,none,none,True,390,0.419253610884,0.404004036379,0.589949383008,0.461738961297
False,none,none,slinear,quadratic,none,even,False,390,0.441714129122,0.407528845985,0.588453106723,0.473498769158
False,none,none,slinear,quadratic,none,even,True,390,0.425387853668,0.403717784364,0.588771239233,0.463985278171
False,none,none,slinear,quadratic,none,odd,False,390,0.430374798231,0.408229266462,0.589900265932,0.468576166368
False,none,none,slinear,quadratic,none,odd,True,390,0.414410093421,0.404376467694,0.590165198034,0.459117528643
False,none,none,slinear,quadratic,even,none,False,390,0.435388668048,0.407837818523,0.589661426105,0.471230731133
False,none,none,slinear,quadratic,even,none,True,390,0.419253610884,0.404004036379,0.589949383008,0.461738961297
False,none,none,slinear,quadratic,even,even,False,390,0.441714129122,0.407528845985,0.588453106723,0.473498769158
False,none,none,slinear,quadratic,even,even,True,390,0.425387853668,0.403717784364,0.588771239233,0.463985278171
False,none,none,slinear,quadratic,even,odd,False,390,0.430374798231,0.408229266462,0.589900265932,0.468576166368
False,none,none,slinear,quadratic,even,odd,True,390,0.414410093421,0.404376467694,0.590165198034,0.459117528643
False,none,none,slinear,quadratic,odd,none,False,390,0.435388668048,0.407837818523,0.589661426105,0.471230731133
False,none,none,slinear,quadratic,odd,none,True,390,0.419253610884,0.404004036379,0.589949383008,0.461738961297
False,none,none,slinear,quadratic,odd,even,False,390,0.441714129122,0.407528845985,0.588453106723,0.473498769158
False,none,none,slinear,quadratic,odd,even,True,390,0.425387853668,0.403717784364,0.588771239233,0.463985278171
False,none,none,slinear,quadratic,odd,odd,False,390,0.430374798231,0.408229266462,0.589900265932,0.468576166368
False,none,none,slinear,quadratic,odd,odd,True,390,0.414410093421,0.404376467694,0.590165198034,0.459117528643
False,none,none,slinear,cubic,none,none,False,390,0.435309074754,0.407782003104,0.589671040363,0.471191753284
False,none,none,slinear,cubic,none,none,True,390,0.419178230912,0.403949231796,0.589959148927,0.461701247796
False,none,none,slinear,cubic,none,even,False,390,0.441755472513,0.407544281921,0.588575972641,0.473554877004
False,none,none,slinear,cubic,none,even,True,390,0.425427026761,0.40373299147,0.588894686802,0.464040369792
False,none,none,slinear,cubic,none,odd,False,390,0.430343830145,0.40849874831,0.589979899426,0.468770175271
False,none,none,slinear,cubic,none,odd,True,390,0.414380038408,0.404643296596,0.590244783081,0.459307162609
False,none,none,slinear,cubic,even,none,False,390,0.435309074754,0.407782003104,0.589671040363,0.471191753284
False,none,none,slinear,cubic,even,none,True,390,0.419178230912,0.403949231796,0.589959148927,0.461701247796
False,none,none,slinear,cubic,even,even,False,390,0.441755472513,0.407544281921,0.588575972641,0.473554877004
False,none,none,slinear,cubic,even,even,True,390,0.425427026761,0.40373299147,0.588894686802,0.464040369792
False,none,none,slinear,cubic,even,odd,False,390,0.430343830145,0.40849874831,0.589979899426,0.468770175271
False,none,none,slinear,cubic,even,odd,True,390,0.414380038408,0.404643296596,0.590244783081,0.459307162609
False,none,none,slinear,cubic,odd,none,False,390,0.435309074754,0.407782003104,0.589671040363,0.471191753284
False,none,none,slinear,cubic,odd,none,True,390,0.419178230912,0.403949231796,0.589959148927,0.461701247796
False,none,none,slinear,cubic,odd,even,False,390,0.441755472513,0.407544281921,0.588575972641,0.473554877004
False,none,none,slinear,cubic,odd,even,True,390,0.425427026761,0.40373299147,0.588894686802,0.464040369792
False,none,none,slinear,cubic,odd,odd,False,390,0.430343830145,0.40849874831,0.589979899426,0.468770175271
False,none,none,slinear,cubic,odd,odd,True,390,0.414380038408,0.404643296596,0.590244783081,0.459307162609
False,none,none,quadratic,linear,none,none,False,390,0.43590268999,0.407271494554,0.588774030986,0.470915304869
False,none,none,quadratic,linear,none,none,True,390,0.41975062028,0.403440982758,0.589058721377,0.461427208199
False,none,none,quadratic,linear,none,even,False,390,0.442331408805,0.405854060972,0.586531426999,0.472820314571
False,none,none,quadratic,linear,none,even,True,390,0.425973744326,0.402047367105,0.586830803455,0.463306202585
False,none,none,quadratic,linear,none,odd,False,390,0.431768328188,0.405464988079,0.586636424741,0.467413935469
False,none,none,quadratic,linear,none,odd,True,390,0.415743247096,0.401624190947,0.586879756723,0.457965001094
False,none,none,quadratic,linear,even,none,False,390,0.43590268999,0.407271494554,0.588774030986,0.470915304869
False,none,none,quadratic,linear,even,none,True,390,0.41975062028,0.403440982758,0.589058721377,0.461427208199
False,none,none,quadratic,linear,even,even,False,390,0.442331408805,0.405854060972,0.586531426999,0.472820314571
False,none,none,quadratic,linear,even,even,True,390,0.425973744326,0.402047367105,0.586830803455,0.463306202585
False,none,none,quadratic,linear,even,odd,False,390,0.431768328188,0.405464988079,0.586636424741,0.467413935469
False,none,none,quadratic,linear,even,odd,True,390,0.415743247096,0.401624190947,0.586879756723,0.457965001094
False,none,none,quadratic,linear,odd,none,False,390,0.43590268999,0.407271494554,0.588774030986,0.470915304869
False,none,none,quadratic,linear,odd,none,True,390,0.41975062028,0.403440982758,0.589058721377,0.461427208199
False,none,none,quadratic,linear,odd,even,False,390,0.442331408805,0.405854060972,0.586531426999,0.472820314571
False,none,none,quadratic,linear,odd,even,True,390,0.425973744326,0.402047367105,0.586830803455,0.463306202585
False,none,none,quadratic,linear,odd,odd,False,390,0.431768328188,0.405464988079,0.586636424741,0.467413935469
False,none,none,quadratic,linear,odd,odd,True,390,0.415743247096,0.401624190947,0.586879756723,0.457965001094
False,none,none,quadratic,slinear,none,none,False,390,0.43590268999,0.407271494554,0.588774030986,0.470915304869
False,none,none,quadratic,slinear,none,none,True,390,0.41975062028,0.403440982758,0.589058721377,0.461427208199
False,none,none,quadratic,slinear,none,even,False,390,0.442331408805,0.405854060972,0.586531426999,0.472820314571
False,none,none,quadratic,slinear,none,even,True,390,0.425973744326,0.402047367105,0.586830803455,0.463306202585
False,none,none,quadratic,slinear,none,odd,False,390,0.431768328188,0.405464988079,0.586636424741,0.467413935469
False,none,none,quadratic,slinear,none,odd,True,390,0.415743247096,0.401624190947,0.586879756723,0.457965001094
False,none,none,quadratic,slinear,even,none,False,390,0.43590268999,0.407271494554,0.588774030986,0.470915304869
False,none,none,quadratic,slinear,even,none,True,390,0.41975062028,0.403440982758,0.589058721377,0.461427208199
False,none,none,quadratic,slinear,even,even,False,390,0.442331408805,0.405854060972,0.586531426999,0.472820314571
False,none,none,quadratic,slinear,even,even,True,390,0.425973744326,0.402047367105,0.586830803455,0.463306202585
False,none,none,quadratic,slinear,even,odd,False,390,0.431768328188,0.405464988079,0.586636424741,0.467413935469
False,none,none,quadratic,slinear,even,odd,True,390,0.415743247096,0.401624190947,0.586879756723,0.457965001094
False,none,none,quadratic,slinear,odd,none,False,390,0.43590268999,0.407271494554,0.588774030986,0.470915304869
False,none,none,quadratic,slinear,odd,none,True,390,0.41975062028,0.403440982758,0.589058721377,0.461427208199
False,none,none,quadratic,slinear,odd,even,False,390,0.442331408805,0.405854060972,0.586531426999,0.472820314571
False,none,none,quadratic,slinear,odd,even,True,390,0.425973744326,0.402047367105,0.586830803455,0.463306202585
False,none,none,quadratic,slinear,odd,odd,False,390,0.431768328188,0.405464988079,0.586636424741,0.467413935469
False,none,none,quadratic,slinear,odd,odd,True,390,0.415743247096,0.401624190947,0.586879756723,0.457965001094
False,none,none,quadratic,quadratic,none,none,False,390,0.435388668048,0.407837818523,0.589661426105,0.471230731133
False,none,none,quadratic,quadratic,none,none,True,390,0.419253610884,0.404004036379,0.589949383008,0.461738961297
False,none,none,quadratic,quadratic,none,even,False,390,0.441714129122,0.407528845985,0.588453106723,0.473498769158
False,none,none,quadratic,quadratic,none,even,True,390,0.425387853668,0.403717784364,0.588771239233,0.463985278171
False,none,none,quadratic,quadratic,none,odd,False,390,0.430374798231,0.408229266462,0.589900265932,0.468576166368
False,none,none,quadratic,quadratic,none,odd,True,390,0.414410093421,0.404376467694,0.590165198034,0.459117528643
False,none,none,quadratic,quadratic,even,none,False,390,0.435388668048,0.407837818523,0.589661426105,0.471230731133
False,none,none,quadratic,quadratic,even,none,True,390,0.419253610884,0.404004036379,0.589949383008,0.461738961297
False,none,none,quadratic,quadratic,even,even,False,390,0.441714129122,0.407528845985,0.588453106723,0.473498769158
False,none,none,quadratic,quadratic,even,even,True,390,0.425387853668,0.403717784364,0.588771239233,0.463985278171
False,none,none,quadratic,quadratic,even,odd,False,390,0.430374798231,0.408229266462,0.589900265932,0.468576166368
False,none,none,quadratic,quadratic,even,odd,True,390,0.414410093421,0.404376467694,0.590165198034,0.459117528643
False,none,none,quadratic,quadratic,odd,none,False,390,0.435388668048,0.407837818523,0.589661426105,0.471230731133
False,none,none,quadratic,quadratic,odd,none,True,390,0.419253610884,0.404004036379,0.589949383008,0.461738961297
False,none,none,quadratic,quadratic,odd,even,False,390,0.441714129122,0.407528845985,0.588453106723,0.473498769158
False,none,none,quadratic,quadratic,odd,even,True,390,0.425387853668,0.403717784364,0.588771239233,0.463985278171
False,none,none,quadratic,quadratic,odd,odd,False,390,0.430374798231,0.408229266462,0.589900265932,0.468576166368
False,none,none,quadratic,quadratic,odd,odd,True,390,0.414410093421,0.404376467694,0.590165198034,0.459117528643
False,none,none,quadratic,cubic,none,none,False,390,0.435309074754,0.407782003104,0.589671040363,0.471191753284
False,none,none,quadratic,cubic,none,none,True,390,0.419178230912,0.403949231796,0.589959148927,0.461701247796
False,none,none,quadratic,cubic,none,even,False,390,0.441755472513,0.407544281921,0.588575972641,0.473554877004
False,none,none,quadratic,cubic,none,even,True,390,0.425427026761,0.40373299147,0.588894686802,0.464040369792
False,none,none,quadratic,cubic,none,odd,False,390,0.430343830145,0.40849874831,0.589979899426,0.468770175271
False,none,none,quadratic,cubic,none,odd,True,390,0.414380038408,0.404643296596,0.590244783081,0.459307162609
False,none,none,quadratic,cubic,even,none,False,390,0.435309074754,0.407782003104,0.589671040363,0.471191753284
False,none,none,quadratic,cubic,even,none,True,390,0.419178230912,0.403949231796,0.589959148927,0.461701247796
False,none,none,quadratic,cubic,even,even,False,390,0.441755472513,0.407544281921,0.588575972641,0.473554877004
False,none,none,quadratic,cubic,even,even,True,390,0.425427026761,0.40373299147,0.588894686802,0.464040369792
False,none,none,quadratic,cubic,even,odd,False,390,0.430343830145,0.40849874831,0.589979899426,0.468770175271
False,none,none,quadratic,cubic,even,odd,True,390,0.414380038408,0.404643296596,0.590244783081,0.459307162609
False,none,none,quadratic,cubic,odd,none,False,390,0.435309074754,0.407782003104,0.589671040363,0.471191753284
False,none,none,quadratic,cubic,odd,none,True,390,0.419178230912,0.403949231796,0.589959148927,0.461701247796
False,none,none,quadratic,cubic,odd,even,False,390,0.441755472513,0.407544281921,0.588575972641,0.473554877004
False,none,none,quadratic,cubic,odd,even,True,390,0.425427026761,0.40373299147,0.588894686802,0.464040369792
False,none,none,quadratic,cubic,odd,odd,False,390,0.430343830145,0.40849874831,0.589979899426,0.468770175271
False,none,none,quadratic,cubic,odd,odd,True,390,0.414380038408,0.404643296596,0.590244783081,0.459307162609
False,none,none,cubic,linear,none,none,False,390,0.43590268999,0.407271494554,0.588774030986,0.470915304869
False,none,none,cubic,linear,none,none,True,390,0.41975062028,0.403440982758,0.589058721377,0.461427208199
False,none,none,cubic,linear,none,even,False,390,0.442331408805,0.405854060972,0.586531426999,0.472820314571
False,none,none,cubic,linear,none,even,True,390,0.425973744326,0.402047367105,0.586830803455,0.463306202585
False,none,none,cubic,linear,none,odd,False,390,0.431768328188,0.405464988079,0.586636424741,0.467413935469
False,none,none,cubic,linear,none,odd,True,390,0.415743247096,0.401624190947,0.586879756723,0.457965001094
False,none,none,cubic,linear,even,none,False,390,0.43590268999,0.407271494554,0.588774030986,0.470915304869
False,none,none,cubic,linear,even,none,True,390,0.41975062028,0.403440982758,0.589058721377,0.461427208199
False,none,none,cubic,linear,even,even,False,390,0.442331408805,0.405854060972,0.586531426999,0.472820314571
False,none,none,cubic,linear,even,even,True,390,0.425973744326,0.402047367105,0.586830803455,0.463306202585
False,none,none,cubic,linear,even,odd,False,390,0.431768328188,0.405464988079,0.586636424741,0.467413935469
False,none,none,cubic,linear,even,odd,True,390,0.415743247096,0.401624190947,0.586879756723,0.457965001094
False,none,none,cubic,linear,odd,none,False,390,0.43590268999,0.407271494554,0.588774030986,0.470915304869
False,none,none,cubic,linear,odd,none,True,390,0.41975062028,0.403440982758,0.589058721377,0.461427208199
False,none,none,cubic,linear,odd,even,False,390,0.442331408805,0.405854060972,0.586531426999,0.472820314571
False,none,none,cubic,linear,odd,even,True,390,0.425973744326,0.402047367105,0.586830803455,0.463306202585
False,none,none,cubic,linear,odd,odd,False,390,0.431768328188,0.405464988079,0.586636424741,0.467413935469
False,none,none,cubic,linear,odd,odd,True,390,0.415743247096,0.401624190947,0.586879756723,0.457965001094
False,none,none,cubic,slinear,none,none,False,390,0.43590268999,0.407271494554,0.588774030986,0.470915304869
False,none,none,cubic,slinear,none,none,True,390,0.41975062028,0.403440982758,0.589058721377,0.461427208199
False,none,none,cubic,slinear,none,even,False,390,0.442331408805,0.405854060972,0.586531426999,0.472820314571
False,none,none,cubic,slinear,none,even,True,390,0.425973744326,0.402047367105,0.586830803455,0.463306202585
False,none,none,cubic,slinear,none,odd,False,390,0.431768328188,0.405464988079,0.586636424741,0.467413935469
False,none,none,cubic,slinear,none,odd,True,390,0.415743247096,0.401624190947,0.586879756723,0.457965001094
