InterceptSE,Slope SE,Constant Diode,Ex LUT Interpolation,Em LUT Interpolation,Ex LUT Split,Em LUT Split,Shift LUT?,Start of Correction Region,350 nm,360 nm,370 nm,380 nm
plus,plus,False,quadratic,linear,none,odd,True,450,0.767214826896,0.760589244432,0.74358444285,0.895586638861
plus,plus,True,quadratic,linear,none,odd,True,450,0.761753631498,0.757664746338,0.750412049731,0.899560070161
plus,plus,False,quadratic,linear,even,none,True,450,0.768950433619,0.764523292939,0.740992973138,0.895251888134
plus,plus,True,quadratic,linear,even,none,True,450,0.763477584234,0.761584927278,0.747798817553,0.899225958224
plus,plus,False,quadratic,linear,even,even,True,450,0.768070863005,0.767247691644,0.737253546979,0.892400647563
plus,plus,True,quadratic,linear,even,even,True,450,0.762604693802,0.764299592074,0.744021381419,0.896363791945
plus,plus,False,quadratic,linear,even,odd,True,450,0.767214826896,0.760589244432,0.74358444285,0.895586638861
plus,plus,True,quadratic,linear,even,odd,True,450,0.761753631498,0.757664746338,0.750412049731,0.899560070161
plus,plus,False,quadratic,linear,odd,none,True,450,0.768950433619,0.764523292939,0.740992973138,0.895251888134
plus,plus,True,quadratic,linear,odd,none,True,450,0.763477584234,0.761584927278,0.747798817553,0.899225958224
plus,plus,False,quadratic,linear,odd,even,True,450,0.768070863005,0.767247691644,0.737253546979,0.892400647563
plus,plus,True,quadratic,linear,odd,even,True,450,0.762604693802,0.764299592074,0.744021381419,0.896363791945
plus,plus,False,quadratic,linear,odd,odd,True,450,0.767214826896,0.760589244432,0.74358444285,0.895586638861
plus,plus,True,quadratic,linear,odd,odd,True,450,0.761753631498,0.757664746338,0.750412049731,0.899560070161
plus,plus,False,quadratic,slinear,none,none,True,450,0.768950433619,0.764523292939,0.740992973138,0.895251888134
plus,plus,True,quadratic,slinear,none,none,True,450,0.763477584234,0.761584927278,0.747798817553,0.899225958224
plus,plus,False,quadratic,slinear,none,even,True,450,0.768070863005,0.767247691644,0.737253546979,0.892400647563
plus,plus,True,quadratic,slinear,none,even,True,450,0.762604693802,0.764299592074,0.744021381419,0.896363791945
plus,plus,False,quadratic,slinear,none,odd,True,450,0.767214826896,0.760589244432,0.74358444285,0.895586638861
plus,plus,True,quadratic,slinear,none,odd,True,450,0.761753631498,0.757664746338,0.750412049731,0.899560070161
plus,plus,False,quadratic,slinear,even,none,True,450,0.768950433619,0.764523292939,0.740992973138,0.895251888134
plus,plus,True,quadratic,slinear,even,none,True,450,0.763477584234,0.761584927278,0.747798817553,0.899225958224
plus,plus,False,quadratic,slinear,even,even,True,450,0.768070863005,0.767247691644,0.737253546979,0.892400647563
plus,plus,True,quadratic,slinear,even,even,True,450,0.762604693802,0.764299592074,0.744021381419,0.896363791945
plus,plus,False,quadratic,slinear,even,odd,True,450,0.767214826896,0.760589244432,0.74358444285,0.895586638861
plus,plus,True,quadratic,slinear,even,odd,True,450,0.761753631498,0.757664746338,0.750412049731,0.899560070161
plus,plus,False,quadratic,slinear,odd,none,True,450,0.768950433619,0.764523292939,0.740992973138,0.895251888134
plus,plus,True,quadratic,slinear,odd,none,True,450,0.763477584234,0.761584927278,0.747798817553,0.899225958224
plus,plus,False,quadratic,slinear,odd,even,True,450,0.768070863005,0.767247691644,0.737253546979,0.892400647563
plus,plus,True,quadratic,slinear,odd,even,True,450,0.762604693802,0.764299592074,0.744021381419,0.896363791945
plus,plus,False,quadratic,slinear,odd,odd,True,450,0.767214826896,0.760589244432,0.74358444285,0.895586638861
plus,plus,True,quadratic,slinear,odd,odd,True,450,0.761753631498,0.757664746338,0.750412049731,0.899560070161
plus,plus,False,quadratic,quadratic,none,none,True,450,0.769418983729,0.764750397987,0.741239718542,0.895781251919
plus,plus,True,quadratic,quadratic,none,none,True,450,0.763942958712,0.76181140158,0.74804874068,0.899757832253
plus,plus,False,quadratic,quadratic,none,even,True,450,0.76885886541,0.769399932212,0.737804001441,0.892462902592
plus,plus,True,quadratic,quadratic,none,even,True,450,0.763387451698,0.766443493707,0.744576587981,0.896426802362
plus,plus,False,quadratic,quadratic,none,odd,True,450,0.768671535635,0.760822734238,0.743995800656,0.896118460926
plus,plus,True,quadratic,quadratic,none,odd,True,450,0.763200317311,0.757896658267,0.750825977035,0.900093844286
plus,plus,False,quadratic,quadratic,even,none,True,450,0.769418983729,0.764750397987,0.741239718542,0.895781251919
plus,plus,True,quadratic,quadratic,even,none,True,450,0.763942958712,0.76181140158,0.74804874068,0.899757832253
plus,plus,False,quadratic,quadratic,even,even,True,450,0.76885886541,0.769399932212,0.737804001441,0.892462902592
plus,plus,True,quadratic,quadratic,even,even,True,450,0.763387451698,0.766443493707,0.744576587981,0.896426802362
plus,plus,False,quadratic,quadratic,even,odd,True,450,0.768671535635,0.760822734238,0.743995800656,0.896118460926
plus,plus,True,quadratic,quadratic,even,odd,True,450,0.763200317311,0.757896658267,0.750825977035,0.900093844286
plus,plus,False,quadratic,quadratic,odd,none,True,450,0.769418983729,0.764750397987,0.741239718542,0.895781251919
plus,plus,True,quadratic,quadratic,odd,none,True,450,0.763942958712,0.76181140158,0.74804874068,0.899757832253
plus,plus,False,quadratic,quadratic,odd,even,True,450,0.76885886541,0.769399932212,0.737804001441,0.892462902592
plus,plus,True,quadratic,quadratic,odd,even,True,450,0.763387451698,0.766443493707,0.744576587981,0.896426802362
plus,plus,False,quadratic,quadratic,odd,odd,True,450,0.768671535635,0.760822734238,0.743995800656,0.896118460926
plus,plus,True,quadratic,quadratic,odd,odd,True,450,0.763200317311,0.757896658267,0.750825977035,0.900093844286
plus,plus,False,quadratic,cubic,none,none,True,450,0.769417344467,0.764752794284,0.741281884184,0.895832877134
plus,plus,True,quadratic,cubic,none,none,True,450,0.763941393751,0.761813860051,0.748090894462,0.899809644932
plus,plus,False,quadratic,cubic,none,even,True,450,0.768722987347,0.769715305217,0.737932275214,0.892487101311
plus,plus,True,quadratic,cubic,none,even,True,450,0.763252597907,0.766757511334,0.744706092913,0.89645082579
plus,plus,False,quadratic,cubic,none,odd,True,450,0.76887746762,0.760802339607,0.744112689431,0.896088019451
plus,plus,True,quadratic,cubic,none,odd,True,450,0.763404836742,0.75787632961,0.750943670835,0.900063530939
plus,plus,False,quadratic,cubic,even,none,True,450,0.769417344467,0.764752794284,0.741281884184,0.895832877134
plus,plus,True,quadratic,cubic,even,none,True,450,0.763941393751,0.761813860051,0.748090894462,0.899809644932
plus,plus,False,quadratic,cubic,even,even,True,450,0.768722987347,0.769715305217,0.737932275214,0.892487101311
plus,plus,True,quadratic,cubic,even,even,True,450,0.763252597907,0.766757511334,0.744706092913,0.89645082579
plus,plus,False,quadratic,cubic,even,odd,True,450,0.76887746762,0.760802339607,0.744112689431,0.896088019451
plus,plus,True,quadratic,cubic,even,odd,True,450,0.763404836742,0.75787632961,0.750943670835,0.900063530939
plus,plus,False,quadratic,cubic,odd,none,True,450,0.769417344467,0.764752794284,0.741281884184,0.895832877134
plus,plus,True,quadratic,cubic,odd,none,True,450,0.763941393751,0.761813860051,0.748090894462,0.899809644932
plus,plus,False,quadratic,cubic,odd,even,True,450,0.768722987347,0.769715305217,0.737932275214,0.892487101311
plus,plus,True,quadratic,cubic,odd,even,True,450,0.763252597907,0.766757511334,0.744706092913,0.89645082579
plus,plus,False,quadratic,cubic,odd,odd,True,450,0.76887746762,0.760802339607,0.744112689431,0.896088019451
plus,plus,True,quadratic,cubic,odd,odd,True,450,0.763404836742,0.75787632961,0.750943670835,0.900063530939
plus,plus,False,cubic,linear,none,none,True,450,0.768950433619,0.764523292939,0.740992973138,0.895251888134
plus,plus,True,cubic,linear,none,none,True,450,0.763477584234,0.761584927278,0.747798817553,0.899225958224
plus,plus,False,cubic,linear,none,even,True,450,0.768070863005,0.767247691644,0.737253546979,0.892400647563
plus,plus,True,cubic,linear,none,even,True,450,0.762604693802,0.764299592074,0.744021381419,0.896363791945
plus,plus,False,cubic,linear,none,odd,True,450,0.767214826896,0.760589244432,0.74358444285,0.895586638861
plus,plus,True,cubic,linear,none,odd,True,450,0.761753631498,0.757664746338,0.750412049731,0.899560070161
plus,plus,False,cubic,linear,even,none,True,450,0.768950433619,0.764523292939,0.740992973138,0.895251888134
plus,plus,True,cubic,linear,even,none,True,450,0.763477584234,0.761584927278,0.747798817553,0.899225958224
plus,plus,False,cubic,linear,even,even,True,450,0.768070863005,0.767247691644,0.737253546979,0.892400647563
plus,plus,True,cubic,linear,even,even,True,450,0.762604693802,0.764299592074,0.744021381419,0.896363791945
plus,plus,False,cubic,linear,even,odd,True,450,0.767214826896,0.760589244432,0.74358444285,0.895586638861
plus,plus,True,cubic,linear,even,odd,True,450,0.761753631498,0.757664746338,0.750412049731,0.899560070161
plus,plus,False,cubic,linear,odd,none,True,450,0.768950433619,0.764523292939,0.740992973138,0.895251888134
plus,plus,True,cubic,linear,odd,none,True,450,0.763477584234,0.761584927278,0.747798817553,0.899225958224
plus,plus,False,cubic,linear,odd,even,True,450,0.768070863005,0.767247691644,0.737253546979,0.892400647563
plus,plus,True,cubic,linear,odd,even,True,450,0.762604693802,0.764299592074,0.744021381419,0.896363791945
plus,plus,False,cubic,linear,odd,odd,True,450,0.767214826896,0.760589244432,0.74358444285,0.895586638861
plus,plus,True,cubic,linear,odd,odd,True,450,0.761753631498,0.757664746338,0.750412049731,0.899560070161
plus,plus,False,cubic,slinear,none,none,True,450,0.768950433619,0.764523292939,0.740992973138,0.895251888134
plus,plus,True,cubic,slinear,none,none,True,450,0.763477584234,0.761584927278,0.747798817553,0.899225958224
plus,plus,False,cubic,slinear,none,even,True,450,0.768070863005,0.767247691644,0.737253546979,0.892400647563
plus,plus,True,cubic,slinear,none,even,True,450,0.762604693802,0.764299592074,0.744021381419,0.896363791945
plus,plus,False,cubic,slinear,none,odd,True,450,0.767214826896,0.760589244432,0.74358444285,0.895586638861
plus,plus,True,cubic,slinear,none,odd,True,450,0.761753631498,0.757664746338,0.750412049731,0.899560070161
plus,plus,False,cubic,slinear,even,none,True,450,0.768950433619,0.764523292939,0.740992973138,0.895251888134
plus,plus,True,cubic,slinear,even,none,True,450,0.763477584234,0.761584927278,0.747798817553,0.899225958224
plus,plus,False,cubic,slinear,even,even,True,450,0.768070863005,0.767247691644,0.737253546979,0.892400647563
plus,plus,True,cubic,slinear,even,even,True,450,0.762604693802,0.764299592074,0.744021381419,0.896363791945
plus,plus,False,cubic,slinear,even,odd,True,450,0.767214826896,0.760589244432,0.74358444285,0.895586638861
plus,plus,True,cubic,slinear,even,odd,True,450,0.761753631498,0.757664746338,0.750412049731,0.899560070161
plus,plus,False,cubic,slinear,odd,none,True,450,0.768950433619,0.764523292939,0.740992973138,0.895251888134
plus,plus,True,cubic,slinear,odd,none,True,450,0.763477584234,0.761584927278,0.747798817553,0.899225958224
plus,plus,False,cubic,slinear,odd,even,True,450,0.768070863005,0.767247691644,0.737253546979,0.892400647563
plus,plus,True,cubic,slinear,odd,even,True,450,0.762604693802,0.764299592074,0.744021381419,0.896363791945
plus,plus,False,cubic,slinear,odd,odd,True,450,0.767214826896,0.760589244432,0.74358444285,0.895586638861
plus,plus,True,cubic,slinear,odd,odd,True,450,0.761753631498,0.757664746338,0.750412049731,0.899560070161
plus,plus,False,cubic,quadratic,none,none,True,450,0.769418983729,0.764750397987,0.741239718542,0.895781251919
plus,plus,True,cubic,quadratic,none,none,True,450,0.763942958712,0.76181140158,0.74804874068,0.899757832253
plus,plus,False,cubic,quadratic,none,even,True,450,0.76885886541,0.769399932212,0.737804001441,0.892462902592
plus,plus,True,cubic,quadratic,none,even,True,450,0.763387451698,0.766443493707,0.744576587981,0.896426802362
plus,plus,False,cubic,quadratic,none,odd,True,450,0.768671535635,0.760822734238,0.743995800656,0.896118460926
plus,plus,True,cubic,quadratic,none,odd,True,450,0.763200317311,0.757896658267,0.750825977035,0.900093844286
plus,plus,False,cubic,quadratic,even,none,True,450,0.769418983729,0.764750397987,0.741239718542,0.895781251919
plus,plus,True,cubic,quadratic,even,none,True,450,0.763942958712,0.76181140158,0.74804874068,0.899757832253
plus,plus,False,cubic,quadratic,even,even,True,450,0.76885886541,0.769399932212,0.737804001441,0.892462902592
plus,plus,True,cubic,quadratic,even,even,True,450,0.763387451698,0.766443493707,0.744576587981,0.896426802362
plus,plus,False,cubic,quadratic,even,odd,True,450,0.768671535635,0.760822734238,0.743995800656,0.896118460926
plus,plus,True,cubic,quadratic,even,odd,True,450,0.763200317311,0.757896658267,0.750825977035,0.900093844286
plus,plus,False,cubic,quadratic,odd,none,True,450,0.769418983729,0.764750397987,0.741239718542,0.895781251919
plus,plus,True,cubic,quadratic,odd,none,True,450,0.763942958712,0.76181140158,0.74804874068,0.899757832253
plus,plus,False,cubic,quadratic,odd,even,True,450,0.76885886541,0.769399932212,0.737804001441,0.892462902592
plus,plus,True,cubic,quadratic,odd,even,True,450,0.763387451698,0.766443493707,0.744576587981,0.896426802362
plus,plus,False,cubic,quadratic,odd,odd,True,450,0.768671535635,0.760822734238,0.743995800656,0.896118460926
plus,plus,True,cubic,quadratic,odd,odd,True,450,0.763200317311,0.757896658267,0.750825977035,0.900093844286
plus,plus,False,cubic,cubic,none,none,True,450,0.769417344467,0.764752794284,0.741281884184,0.895832877134
plus,plus,True,cubic,cubic,none,none,True,450,0.763941393751,0.761813860051,0.748090894462,0.899809644932
plus,plus,False,cubic,cubic,none,even,True,450,0.768722987347,0.769715305217,0.737932275214,0.892487101311
plus,plus,True,cubic,cubic,none,even,True,450,0.763252597907,0.766757511334,0.744706092913,0.89645082579
plus,plus,False,cubic,cubic,none,odd,True,450,0.76887746762,0.760802339607,0.744112689431,0.896088019451
plus,plus,True,cubic,cubic,none,odd,True,450,0.763404836742,0.75787632961,0.750943670835,0.900063530939
plus,plus,False,cubic,cubic,even,none,True,450,0.769417344467,0.764752794284,0.741281884184,0.895832877134
plus,plus,True,cubic,cubic,even,none,True,450,0.763941393751,0.761813860051,0.748090894462,0.899809644932
plus,plus,False,cubic,cubic,even,even,True,450,0.768722987347,0.769715305217,0.737932275214,0.892487101311
plus,plus,True,cubic,cubic,even,even,True,450,0.763252597907,0.766757511334,0.744706092913,0.89645082579
plus,plus,False,cubic,cubic,even,odd,True,450,0.76887746762,0.760802339607,0.744112689431,0.896088019451
plus,plus,True,cubic,cubic,even,odd,True,450,0.763404836742,0.75787632961,0.750943670835,0.900063530939
plus,plus,False,cubic,cubic,odd,none,True,450,0.769417344467,0.764752794284,0.741281884184,0.895832877134
plus,plus,True,cubic,cubic,odd,none,True,450,0.763941393751,0.761813860051,0.748090894462,0.899809644932
plus,plus,False,cubic,cubic,odd,even,True,450,0.768722987347,0.769715305217,0.737932275214,0.892487101311
plus,plus,True,cubic,cubic,odd,even,True,450,0.763252597907,0.766757511334,0.744706092913,0.89645082579
plus,plus,False,cubic,cubic,odd,odd,True,450,0.76887746762,0.760802339607,0.744112689431,0.896088019451
plus,plus,True,cubic,cubic,odd,odd,True,450,0.763404836742,0.75787632961,0.750943670835,0.900063530939
plus,plus,False,linear,linear,none,none,True,450,0.748924701674,0.776611127057,0.786667774456,0.924566148203
plus,plus,True,linear,linear,none,none,True,450,0.743298838193,0.773780165305,0.794533225068,0.929596663397
plus,plus,False,linear,linear,none,even,True,450,0.748048832327,0.779393283033,0.782746062804,0.921650300913
plus,plus,True,linear,linear,none,even,True,450,0.742429824167,0.776552957067,0.790569016416,0.926667992053
plus,plus,False,linear,linear,none,odd,True,450,0.747256332835,0.772601039977,0.789371906751,0.924880912032
plus,plus,True,linear,linear,none,odd,True,450,0.74164251861,0.769783348877,0.797261553688,0.929909660252
plus,plus,False,linear,linear,even,none,True,450,0.748924701674,0.776611127057,0.786667774456,0.924566148203
plus,plus,True,linear,linear,even,none,True,450,0.743298838193,0.773780165305,0.794533225068,0.929596663397
plus,plus,False,linear,linear,even,even,True,450,0.748048832327,0.779393283033,0.782746062804,0.921650300913
plus,plus,True,linear,linear,even,even,True,450,0.742429824167,0.776552957067,0.790569016416,0.926667992053
plus,plus,False,linear,linear,even,odd,True,450,0.747256332835,0.772601039977,0.789371906751,0.924880912032
plus,plus,True,linear,linear,even,odd,True,450,0.74164251861,0.769783348877,0.797261553688,0.929909660252
plus,plus,False,linear,linear,odd,none,True,450,0.748924701674,0.776611127057,0.786667774456,0.924566148203
plus,plus,True,linear,linear,odd,none,True,450,0.743298838193,0.773780165305,0.794533225068,0.929596663397
plus,plus,False,linear,linear,odd,even,True,450,0.748048832327,0.779393283033,0.782746062804,0.921650300913
plus,plus,True,linear,linear,odd,even,True,450,0.742429824167,0.776552957067,0.790569016416,0.926667992053
plus,plus,False,linear,linear,odd,odd,True,450,0.747256332835,0.772601039977,0.789371906751,0.924880912032
plus,plus,True,linear,linear,odd,odd,True,450,0.74164251861,0.769783348877,0.797261553688,0.929909660252
plus,plus,False,linear,slinear,none,none,True,450,0.748924701674,0.776611127057,0.786667774456,0.924566148203
plus,plus,True,linear,slinear,none,none,True,450,0.743298838193,0.773780165305,0.794533225068,0.929596663397
plus,plus,False,linear,slinear,none,even,True,450,0.748048832327,0.779393283033,0.782746062804,0.921650300913
plus,plus,True,linear,slinear,none,even,True,450,0.742429824167,0.776552957067,0.790569016416,0.926667992053
plus,plus,False,linear,slinear,none,odd,True,450,0.747256332835,0.772601039977,0.789371906751,0.924880912032
plus,plus,True,linear,slinear,none,odd,True,450,0.74164251861,0.769783348877,0.797261553688,0.929909660252
plus,plus,False,linear,slinear,even,none,True,450,0.748924701674,0.776611127057,0.786667774456,0.924566148203
plus,plus,True,linear,slinear,even,none,True,450,0.743298838193,0.773780165305,0.794533225068,0.929596663397
plus,plus,False,linear,slinear,even,even,True,450,0.748048832327,0.779393283033,0.782746062804,0.921650300913
plus,plus,True,linear,slinear,even,even,True,450,0.742429824167,0.776552957067,0.790569016416,0.926667992053
plus,plus,False,linear,slinear,even,odd,True,450,0.747256332835,0.772601039977,0.789371906751,0.924880912032
plus,plus,True,linear,slinear,even,odd,True,450,0.74164251861,0.769783348877,0.797261553688,0.929909660252
plus,plus,False,linear,slinear,odd,none,True,450,0.748924701674,0.776611127057,0.786667774456,0.924566148203
plus,plus,True,linear,slinear,odd,none,True,450,0.743298838193,0.773780165305,0.794533225068,0.929596663397
plus,plus,False,linear,slinear,odd,even,True,450,0.748048832327,0.779393283033,0.782746062804,0.921650300913
plus,plus,True,linear,slinear,odd,even,True,450,0.742429824167,0.776552957067,0.790569016416,0.926667992053
plus,plus,False,linear,slinear,odd,odd,True,450,0.747256332835,0.772601039977,0.789371906751,0.924880912032
plus,plus,True,linear,slinear,odd,odd,True,450,0.74164251861,0.769783348877,0.797261553688,0.929909660252
plus,plus,False,linear,quadratic,none,none,True,450,0.74938071002,0.776841640966,0.786929116736,0.925112964498
plus,plus,True,linear,quadratic,none,none,True,450,0.743751570247,0.774010090388,0.794798156739,0.930146619718
plus,plus,False,linear,quadratic,none,even,True,450,0.748816464162,0.781579129781,0.78332975199,0.921714329178
plus,plus,True,linear,quadratic,none,even,True,450,0.743192113891,0.778730720624,0.791158204823,0.926732775187
plus,plus,False,linear,quadratic,none,odd,True,450,0.74867667658,0.772836533345,0.789805156156,0.925428022764
plus,plus,True,linear,quadratic,none,odd,True,450,0.743052607741,0.770017222327,0.797697792532,0.930459213629
plus,plus,False,linear,quadratic,even,none,True,450,0.74938071002,0.776841640966,0.786929116736,0.925112964498
plus,plus,True,linear,quadratic,even,none,True,450,0.743751570247,0.774010090388,0.794798156739,0.930146619718
plus,plus,False,linear,quadratic,even,even,True,450,0.748816464162,0.781579129781,0.78332975199,0.921714329178
plus,plus,True,linear,quadratic,even,even,True,450,0.743192113891,0.778730720624,0.791158204823,0.926732775187
plus,plus,False,linear,quadratic,even,odd,True,450,0.74867667658,0.772836533345,0.789805156156,0.925428022764
plus,plus,True,linear,quadratic,even,odd,True,450,0.743052607741,0.770017222327,0.797697792532,0.930459213629
plus,plus,False,linear,quadratic,odd,none,True,450,0.74938071002,0.776841640966,0.786929116736,0.925112964498
plus,plus,True,linear,quadratic,odd,none,True,450,0.743751570247,0.774010090388,0.794798156739,0.930146619718
plus,plus,False,linear,quadratic,odd,even,True,450,0.748816464162,0.781579129781,0.78332975199,0.921714329178
plus,plus,True,linear,quadratic,odd,even,True,450,0.743192113891,0.778730720624,0.791158204823,0.926732775187
plus,plus,False,linear,quadratic,odd,odd,True,450,0.74867667658,0.772836533345,0.789805156156,0.925428022764
plus,plus,True,linear,quadratic,odd,odd,True,450,0.743052607741,0.770017222327,0.797697792532,0.930459213629
plus,plus,False,linear,cubic,none,none,True,450,0.749379362418,0.776843989889,0.786973748572,0.925166000108
plus,plus,True,linear,cubic,none,none,True,450,0.743750303136,0.774012498199,0.794842807506,0.93019989646
plus,plus,False,linear,cubic,none,even,True,450,0.748684560699,0.781899355276,0.783465755282,0.921739230519
plus,plus,True,linear,cubic,none,even,True,450,0.743061268818,0.779049625778,0.791295608343,0.926757507773
plus,plus,False,linear,cubic,none,odd,True,450,0.748877183091,0.772815797953,0.789929268627,0.925396669969
plus,plus,True,linear,cubic,none,odd,True,450,0.743251666932,0.769996544715,0.79782285807,0.930427965941
plus,plus,False,linear,cubic,even,none,True,450,0.749379362418,0.776843989889,0.786973748572,0.925166000108
plus,plus,True,linear,cubic,even,none,True,450,0.743750303136,0.774012498199,0.794842807506,0.93019989646
plus,plus,False,linear,cubic,even,even,True,450,0.748684560699,0.781899355276,0.783465755282,0.921739230519
plus,plus,True,linear,cubic,even,even,True,450,0.743061268818,0.779049625778,0.791295608343,0.926757507773
plus,plus,False,linear,cubic,even,odd,True,450,0.748877183091,0.772815797953,0.789929268627,0.925396669969
plus,plus,True,linear,cubic,even,odd,True,450,0.743251666932,0.769996544715,0.79782285807,0.930427965941
plus,plus,False,linear,cubic,odd,none,True,450,0.749379362418,0.776843989889,0.786973748572,0.925166000108
plus,plus,True,linear,cubic,odd,none,True,450,0.743750303136,0.774012498199,0.794842807506,0.93019989646
plus,plus,False,linear,cubic,odd,even,True,450,0.748684560699,0.781899355276,0.783465755282,0.921739230519
plus,plus,True,linear,cubic,odd,even,True,450,0.743061268818,0.779049625778,0.791295608343,0.926757507773
plus,plus,False,linear,cubic,odd,odd,True,450,0.748877183091,0.772815797953,0.789929268627,0.925396669969
plus,plus,True,linear,cubic,odd,odd,True,450,0.743251666932,0.769996544715,0.79782285807,0.930427965941
plus,plus,False,slinear,linear,none,none,True,450,0.748924701674,0.776611127057,0.786667774456,0.924566148203
plus,plus,True,slinear,linear,none,none,True,450,0.743298838193,0.773780165305,0.794533225068,0.929596663397
plus,plus,False,slinear,linear,none,even,True,450,0.748048832327,0.779393283033,0.782746062804,0.921650300913
plus,plus,True,slinear,linear,none,even,True,450,0.742429824167,0.776552957067,0.790569016416,0.926667992053
plus,plus,False,slinear,linear,none,odd,True,450,0.747256332835,0.772601039977,0.789371906751,0.924880912032
plus,plus,True,slinear,linear,none,odd,True,450,0.74164251861,0.769783348877,0.797261553688,0.929909660252
plus,plus,False,slinear,linear,even,none,True,450,0.748924701674,0.776611127057,0.786667774456,0.924566148203
plus,plus,True,slinear,linear,even,none,True,450,0.743298838193,0.773780165305,0.794533225068,0.929596663397
plus,plus,False,slinear,linear,even,even,True,450,0.748048832327,0.779393283033,0.782746062804,0.921650300913
plus,plus,True,slinear,linear,even,even,True,450,0.742429824167,0.776552957067,0.790569016416,0.926667992053
plus,plus,False,slinear,linear,even,odd,True,450,0.747256332835,0.772601039977,0.789371906751,0.924880912032
plus,plus,True,slinear,linear,even,odd,True,450,0.74164251861,0.769783348877,0.797261553688,0.929909660252
plus,plus,False,slinear,linear,odd,none,True,450,0.748924701674,0.776611127057,0.786667774456,0.924566148203
plus,plus,True,slinear,linear,odd,none,True,450,0.743298838193,0.773780165305,0.794533225068,0.929596663397
plus,plus,False,slinear,linear,odd,even,True,450,0.748048832327,0.779393283033,0.782746062804,0.921650300913
plus,plus,True,slinear,linear,odd,even,True,450,0.742429824167,0.776552957067,0.790569016416,0.926667992053
plus,plus,False,slinear,linear,odd,odd,True,450,0.747256332835,0.772601039977,0.789371906751,0.924880912032
plus,plus,True,slinear,linear,odd,odd,True,450,0.74164251861,0.769783348877,0.797261553688,0.929909660252
plus,plus,False,slinear,slinear,none,none,True,450,0.748924701674,0.776611127057,0.786667774456,0.924566148203
plus,plus,True,slinear,slinear,none,none,True,450,0.743298838193,0.773780165305,0.794533225068,0.929596663397
plus,plus,False,slinear,slinear,none,even,True,450,0.748048832327,0.779393283033,0.782746062804,0.921650300913
plus,plus,True,slinear,slinear,none,even,True,450,0.742429824167,0.776552957067,0.790569016416,0.926667992053
plus,plus,False,slinear,slinear,none,odd,True,450,0.747256332835,0.772601039977,0.789371906751,0.924880912032
plus,plus,True,slinear,slinear,none,odd,True,450,0.74164251861,0.769783348877,0.797261553688,0.929909660252
plus,plus,False,slinear,slinear,even,none,True,450,0.748924701674,0.776611127057,0.786667774456,0.924566148203
plus,plus,True,slinear,slinear,even,none,True,450,0.743298838193,0.773780165305,0.794533225068,0.929596663397
plus,plus,False,slinear,slinear,even,even,True,450,0.748048832327,0.779393283033,0.782746062804,0.921650300913
plus,plus,True,slinear,slinear,even,even,True,450,0.742429824167,0.776552957067,0.790569016416,0.926667992053
plus,plus,False,slinear,slinear,even,odd,True,450,0.747256332835,0.772601039977,0.789371906751,0.924880912032
plus,plus,True,slinear,slinear,even,odd,True,450,0.74164251861,0.769783348877,0.797261553688,0.929909660252
plus,plus,False,slinear,slinear,odd,none,True,450,0.748924701674,0.776611127057,0.786667774456,0.924566148203
plus,plus,True,slinear,slinear,odd,none,True,450,0.743298838193,0.773780165305,0.794533225068,0.929596663397
plus,plus,False,slinear,slinear,odd,even,True,450,0.748048832327,0.779393283033,0.782746062804,0.921650300913
plus,plus,True,slinear,slinear,odd,even,True,450,0.742429824167,0.776552957067,0.790569016416,0.926667992053
plus,plus,False,slinear,slinear,odd,odd,True,450,0.747256332835,0.772601039977,0.789371906751,0.924880912032
plus,plus,True,slinear,slinear,odd,odd,True,450,0.74164251861,0.769783348877,0.797261553688,0.929909660252
plus,plus,False,slinear,quadratic,none,none,True,450,0.74938071002,0.776841640966,0.786929116736,0.925112964498
plus,plus,True,slinear,quadratic,none,none,True,450,0.743751570247,0.774010090388,0.794798156739,0.930146619718
plus,plus,False,slinear,quadratic,none,even,True,450,0.748816464162,0.781579129781,0.78332975199,0.921714329178
plus,plus,True,slinear,quadratic,none,even,True,450,0.743192113891,0.778730720624,0.791158204823,0.926732775187
plus,plus,False,slinear,quadratic,none,odd,True,450,0.74867667658,0.772836533345,0.789805156156,0.925428022764
plus,plus,True,slinear,quadratic,none,odd,True,450,0.743052607741,0.770017222327,0.797697792532,0.930459213629
plus,plus,False,slinear,quadratic,even,none,True,450,0.74938071002,0.776841640966,0.786929116736,0.925112964498
plus,plus,True,slinear,quadratic,even,none,True,450,0.743751570247,0.774010090388,0.794798156739,0.930146619718
plus,plus,False,slinear,quadratic,even,even,True,450,0.748816464162,0.781579129781,0.78332975199,0.921714329178
plus,plus,True,slinear,quadratic,even,even,True,450,0.743192113891,0.778730720624,0.791158204823,0.926732775187
plus,plus,False,slinear,quadratic,even,odd,True,450,0.74867667658,0.772836533345,0.789805156156,0.925428022764
plus,plus,True,slinear,quadratic,even,odd,True,450,0.743052607741,0.770017222327,0.797697792532,0.930459213629
plus,plus,False,slinear,quadratic,odd,none,True,450,0.74938071002,0.776841640966,0.786929116736,0.925112964498
plus,plus,True,slinear,quadratic,odd,none,True,450,0.743751570247,0.774010090388,0.794798156739,0.930146619718
plus,plus,False,slinear,quadratic,odd,even,True,450,0.748816464162,0.781579129781,0.78332975199,0.921714329178
plus,plus,True,slinear,quadratic,odd,even,True,450,0.743192113891,0.778730720624,0.791158204823,0.926732775187
